note_idx,title,content,image_path,content_length,label
1955779,🌟词根词缀记忆法|1分钟记住一组词💯,"☑️serve  /sɜːv/  n.发球 v.为……工作；服务
🌟记忆方法：serv 服务 e 动词后缀   就是 服务
☑️service  /ˈsɜːvɪs/  n.接待，服务
🌟记忆方法：serv 服务 ice 名词后缀 xx行为 
服务这种行为 就是 服务 的名词形式
☑️servant  /ˈsɜːvənt/ n.仆人，佣人；雇员
🌟记忆方法：serv 服务 ant 名词后缀 xx人
服务的人 就是 仆人 佣人
☑️observe  /əbˈzɜːv/  v.注意到，观察到
🌟记忆方法：ob 前缀 向xx serve 服务 
向别人服务必须要学会察言观色 就是 观察 遵守
☑️observation  /ˌɒbzəˈveɪʃ(ə)n/  adj.用于观察的 n.观察，监视
🌟记忆方法：observe 观察 遵守 e 自然脱落 ation 名词后缀     就是 观察 遵守 的名词形式
☑️observable  /əbˈzɜːvəbl/  n.可观察量  adj.显著的
🌟记忆方法：observe 观察 able 形容词后缀 可xx的 
就是 可观察到的
#每天背单词[话题]# #英语单词[话题]# #词根词缀学习法[话题]# #词根词缀[话题]# #单词记忆法[话题]# ",image/part_113/1130801/5060651.jpg,453,knowledge_tutorial
16461,开在长沙市五区里的全屋定制生活馆：诺维亚,"@诺维亚全屋定制城市工厂 不同于传统的只生产或者只加工，是一家F2C、工厂直通消费者模式的全屋定制工厂，是一座轻高定生活艺术美学馆
	
🉑定制、  🉑家具、  🉑软装
	
✌🏻有丰富经验的设计师团队，能将木、石、布、皮、金属、玻璃等多重材质融合到一起，设计能落地，落地有品质，满足不同风格的定制需求
	
#全屋定制[话题]##长沙全屋定制[话题]##诺维亚全屋定制[话题]# ",image/part_115/1154466/5164464.jpg,173,knowledge_tutorial
26513,乐观的悲观主义者-INFP,"我做事会做最坏的打算，吃葡萄从微烂的开始吃
结果不会比我预计的更坏，葡萄也会越来越新鲜
我嘴里常说我讨厌一切，实际上我热爱太多太多，积极大于消极，我并不是个悲观主义者
#INFP[话题]# #mbti梗图[话题]# #infp[话题]# #万物皆可MBTI[话题]# #mbti[话题]# #梗图[话题]# #meme[话题]# #表情包[话题]##mbtimeme[话题]##悲观[话题]# ",image/part_115/1156045/5171990.jpg,186,food_travel
37535,北京八达岭长城！！！已踩雷。。。。（附避雷攻略）,"不到长城非好汉！！！在网上看了各种攻略～
没想到最后还是踩雷了！！！
🎫门票：
长城门票:40元/人
缆车:单程100元/人，双程140元/人
滑道:单程80元/人，双程120元/人
⚠️千万不要看小这个缆车，后面还有很多陡峭的路
要保存体力，建议选择单程缆车，这样比较方便省时
路线⛰️
目前八达岭长城开放南北段
✅北段1-12楼，1-4（滑轨）楼为缓坡;7（🚡）-8楼为“好汉坡”(北段最高点);8-12楼有上下阶梯，坡度陡峭，对体力有要求(人少、景色优美，推荐)
✅南段开放1~7楼，1-4楼（地面缆车）缓坡(南段最高点);5-7楼陡峭阶梯较少。
❤️推荐路线（我自己这次的路线）
高铁站一步行5分钟一北线缆车一北7楼一徒步“好汉坡”一北8楼一徒步“阶梯陡峭”一北12楼一返回北11楼一下山出口-熊乐园-打卡“不到长城非好汉”-高铁站
❤️懒人路线(适合老人小孩、腿脚不便者)
高铁站一步行5分钟一北线缆车一北7楼一徒步“好汉坡”一北8楼一原路返回一北7楼一缆车一北1楼一步行2分钟一打卡“不到长城非好汉”一高铁站
⚠️⚠️
①如果体力较好，推荐徒步北7楼到12楼。拍照特别出片，人也比较少（p10-12），风景壮观秀丽。
②毛爷爷的“不到长城非好汉”石碑（南1楼）
③“好汉坡”位于北7楼到北8楼。（缆车下车处）
④北11楼有步行通道到熊乐园，不想原路返回，可以从11楼走步行通道下来（我的路线）
⑤洗手间设立(1楼、4楼、7楼）
⑥登山🧗建议带：水、巧克力、苹果、牛肉干等
⑦南北1楼-商业街，有肯德基、星巴克、小吃、面、饭店、文创品等..（我吃了德克士，价格还OK）
⑧八达岭的高铁票建议提前购买，记得⚠️⚠️八达岭长城站提前12分钟停止检票！！！（冤种的我在🐬购票，没有提示！！提前10分钟到一整个大无语！！我又是当天最后一班……巨绝望）
📍其他出行方式：
①推荐高铁八达岭站，单程大约25元约35分钟
②城铁S2线，黄土店到八达岭，单程7元约1小时
③直通巴士:去程前门/北土城/国家图书馆等铁站口上车，回程一般到达鸟巢水立方，往返80元约1.5小时
	
最后放了北线的全线路图，可以参考哦～
	
#在公园躺平过秋天[话题]##北京[话题]# #北京旅游[话题]# #八达岭长城[话题]# #北京攻略[话题]# #北京吃喝玩乐[话题]# #北京秋天[话题]# #北京旅行[话题]#",image/part_115/1157675/5179753.jpg,958,food_travel
43001,后悔没早点知道怎么养耳洞5⃣️条,"刚打耳洞的漂亮妹妹⚠️⚠️⚠️
1.不能吃海鲜 (3天内)发物会引起发炎红肿
2.不能喝酒、含咖啡因、止痛药 (3天内)酒精、咖啡因、Aspirin 为抗凝血物，大量食用会增加流血肿胀机率，若发炎需服用抗生素会与酒精产生化学反应
3.不要熬夜 (控愈前)。抵抗力下降容易引起发炎红肿
4.不要侧睡耳洞一侧 (痊愈前)侧睡压着耳洞会施加压力，新耳洞容易发炎红肿
5.不要让耳洞空>1小时 (痊愈前)刚打的耳洞脱下耳钉最短半个小时就可以合上，不要小瞧身体的愈合能力尽量不换耳钉，要换的尽快换上新的纯银耳钉😂😂😂
#用一张照片开启冬天的故事[话题]# #笔记灵感[话题]# #打耳洞[话题]# #无耳洞星人福音耳夹[话题]# #耳饰[话题]# #耳饰分享[话题]# #耳夹[话题]# #耳骨钉[话题]# #999足银[话题]# #打耳洞[话题]# #养耳洞[话题]# #耳洞[话题]# #耳洞护理[话题]# #纯银9999[话题]##小红书礼物季[话题]# ",image/part_115/1159551/5188312.jpg,400,knowledge_tutorial
1970124,工装裤：休闲与时尚的完美结合,"标题：工装裤来袭！帅气又实用，让你成为街头焦点🌟


大家好，我是你们的小红书种草小助手！今天我要给大家种草一款超帅气的工装裤，让你在人群中脱颖而出，成为街头的焦点！🎉

这款工装裤采用了高品质面料，手感舒适，透气性好，让你在户外活动时更加舒适。裤子的剪裁也非常考究，线条流畅，显瘦效果极佳，让你轻松展现自信魅力。

工装裤的设计非常实用，多个口袋可以方便你存放手机、钥匙等小物品，方便你在户外活动时的需求。腰部设计也很人性化，松紧适中，让你在穿着舒适的同时，也能保持良好的形态。

此外，这款工装裤的颜色也非常丰富，有经典的军绿色、深蓝色、黑色等，可以满足不同人群的喜好。搭配一双运动鞋或马丁靴，就能轻松打造出帅气十足的街头风格。

总之，这款工装裤不仅时尚大方，而且实用性强，是你户外活动的必备单品。快来入手一款吧，让你的街拍照更加出彩！🚀",image/part_113/1135005/5077940.jpg,361,fashion_beauty
33327,沪上阿姨WOW山楂系列升级回归｜热量测评🔥🔥,"1️⃣wow山楂双杯套餐（中杯）
🔥预估热量：
山楂雪山山莓（无顶）：246kcal（不另外加糖）
+山楂浮云桂：212kcal（不另外加糖）
=458kcal
💰：28.88r/两杯
	
2️⃣翡冷翠双杯套餐（大杯）
🔥预估热量：
翡冷翠·柠香茉莉：206kcal（不另外加糖）
+ 翡冷翠·柠香茉莉：206kcal（不另外加糖）
 =412kcal
💰：30r/双大杯
	
3️⃣ wow山楂莓莓（中杯）
🔥预估热量：
136kcal（不另外加糖）
💰：17r/杯
	
4️⃣ wow山楂雪山莓（中杯无雪顶）
🔥预估热量：
 246kcal（不另外加糖） 
💰：18r/中杯
	
5️⃣ wow山楂浮云桂（中杯）
🔥预估热量：
212kcal（不另外加糖）
💰：20r/杯
	
6️⃣ 翡冷翠·柠香茉莉（大杯）
🔥热量：
 206kcal（不另外加糖
 💰：20r/大杯
#沪上阿姨[话题]# #沪上阿姨wow山楂[话题]# #沪上阿姨新品[话题]# #沪上阿姨翡冷翠[话题]# #减脂[话题]# #减肥日常[话题]# #奶茶测评[话题]# ",image/part_116/1164336/5210796.jpg,418,food_travel
33881,这种山药是怎么炒出来的,口感偏干、脆、不黏糊，也没有水几几的……好吃，一个人能炫一盘。#铁棍山药[话题]# #怀山药[话题]# #做菜我是认真的[话题]# #人间美味[话题]# #简简单单又一餐[话题]# #美味[话题]# ,image/part_115/1157716/5179945.jpg,94,food_travel
3687,15.9元的125ml霍霍巴油还要啥自行车,"好久没分享我买的便宜东西了，今天买了两瓶油分享下
是德国Sovita荷荷巴油， 我是直接擦脸擦脖子，可以配合刮痧板用，也可以抹发梢/当身体油，250ml的24.9元，比125ml的划算点
配料表就一个霍霍巴油，比较简单同时也比较单一，我觉得也比较多功能，也可以搭配其他面霜或者护肤品一起用，再不济也能涂到鼻子上揉一下溶黑头，这应该是临期在清仓处理，如果介意快过期的话就不建议购买
	
#sovita[话题]# #霍霍巴油[话题]# #荷荷巴油[话题]# #拼多多好物[话题]# #基础油[话题]# ",image/part_114/1142752/5110890.jpg,238,fashion_beauty
34263,简约复古：theMSLAN,"The MSLAN，惯常以一个干净的中文字“岚”浓缩品牌语言。 山间有风，薄雾暮霭是为岚，这样自然开阔的意象，属于简洁且兼具艺术气息的服装风格。
	
The MSLAN 2010年创立于厦门，原名“MISS 岚”。岚所代表的原本就是一种自然随和的状态，山脉高远，山风聚起，这种状态下有开阔有宁静，也有朴素简洁与自由率性。theMSLAN品牌传达着这样的朴素自然的生活价值观理念。
	
the MSLAN 秉持着自然舒适的基调，致力于协调经典与潮流，平衡舒适与个性，坚信服装的舒适与自我表达同样重要。「MixYourself」是theMSLAN的座右铭，即强调以的设计语言与服装廓形，为女性提供多样化的衣装，让穿着者在充分的选择下主导自己的感受和表达。
	
the MSLAN用细致的工艺体现对生活随性自由的价值观，采用多元化的搭配而又不失经典复古的着装理念和服饰文化，利用宽松亲肤的织物或是简约的廓形剪裁，将这样的不羁与温柔相融合，为都市女性打造复古的优雅，也展示属于女性的独特率真与态度。
	
theMSLAN把握“简洁复古风格门店、丰富产品品类、快速更新、价位亲民”的品牌定位优势，采用海外买手采买与独立设计师合作开发并行的全球领先时尚开发管理理念，对时下流行风向反应快速，把握准确。自然的材质，简洁的基础剪裁，强调单品的搭配与实穿，形成了舒适自在且极具辨识度的产品风格。
	
theMSLAN着眼于设计线条的合理性与各元素间相辅相成的乐趣。在品牌内涵上，思考连接特定角色的可能，将品牌人格“theMSLAN”设定为一位追求自在生活，探寻惊喜，有着多元融合、复杂而平衡的灵魂的女性，每个钟情theMSLAN的女性心中都存在着这样的影子。[暗中观察R]
	
#theMSLAN[话题]# #女装[话题]# #时尚穿搭[话题]# #笔记灵感[话题]# #女生必看[话题]#",image/part_114/1149088/5139494.jpg,756,fashion_beauty
5320,喜茶🙋🏻‍♀️去火纤体瓶 更适合减肥宝宝😋,"#喜茶推荐[话题]# 刷到好多次这个纤体瓶了[哇R][哇R]今天来万象城试试
出乎意料的好喝！！！
点了加倍苦瓜汁但是一点都不苦[赞R] 还另外加了奇亚籽和白柚粒[赞R]（我比较喜欢能喝到果粒的[害羞R][害羞R] 如果不喜欢可以不加哦）
少少少甜个人觉得还是有点甜（可能是我不太喜欢喝甜的[笑哭R][笑哭R]）不太喜欢这种健康的饮品有甜味 感觉有点违和
大家可以点不另外加糖的 感觉会更好哦 而且热量只有100大卡[赞R][赞R]很适合减肥的我喝[笑哭R][笑哭R]#饮品推荐[话题]# ",image/part_116/1168024/5228204.jpg,234,food_travel
38068,当父母不同意时，不要着急去说服父母,#父母不同意的恋情该怎么办[话题]# #父母反对[话题]# #父母沟通[话题]# #我有一个小问题[话题]# #父母反对的爱情[话题]# #甜甜的恋爱[话题]# #爱情[话题]# #情感树洞[话题]# #原生家庭[话题]# ,image/part_114/1140637/5101172.jpg,103,knowledge_tutorial
1966686,【开题助力站】毕业不再是难题🚀,"开题之路，看似漫长又艰辛！别怕，我们来帮你！💪

是否正为这些烦恼挠头？🤯
🔍研究方向，左右为难
📝思维逻辑，模糊不清
👩‍🏫导师忙碌，指导有限
🔍创新亮点，难以捕捉

看到同学纷纷交稿，自己还在原地打转？🌀
无数个夜晚的奋斗，却卡在开题报告上？😩
别让拖延成为你毕业的绊脚石！🚀

📚辅导内容全覆盖！
选题指导✝开题报告指导✝研究方案指导✝数据整理分析指导✝

👩‍🏫师资力量雄厚！
汇聚顶尖学府资深讲师，实战经验丰富。
📞辅导模式灵活！
一对一专属辅导，根据你的进度和需求定制方案。
💰费用透明，可开发票，保障你的每一分投入都物超所值。

👉点击下方【立即咨询】，开启你的开题加速之旅！专业导师引领，毕业之路不再坎坷～🎓
#毕业论文[话题]# #开题报告[话题]# #论文开题攻略[话题]# #开题辅导[话题]# ",image/part_113/1136434/5083901.jpg,333,knowledge_tutorial
43789,额济纳旗-胡杨攻略🍂三千年只为你等待,"【🍂额济纳旗胡杨景区🍂】	
	
📜最佳观赏时间：每年9月下旬-10月中旬	
✨【特别推荐】10月13日-15日	
[黄金薯R]胡杨落叶达30% 拍摄胡杨林美景最佳时机	
	
1.额济纳胡杨林🍁	
🎫门票150元/人+八道桥沙海王国50元/人+区间车票40元/人=总计240元/人（必须一次性购买）	
👍🏻优惠：半票：6-18岁学生、65-70岁老人等特定群体	
免票：身高1.2米以下儿童和70岁以上老人	
🎉摄影小Tips:	
💓二道桥适合拍摄胡杨林的倒影	
💓四道桥是电影《英雄》的取景地，适合拍特写	
💓七道桥是胡杨林最为集中的地方，适合全景拍摄	
💓八道桥是巴丹吉林沙漠的入口，体验沙漠项目	
2.金塔胡杨林【水上胡杨】🌈	
🎫门票：85元/人	
这里的倒影拍摄效果极佳	
是摄影爱好者的必去之地	
3.弱水金沙胡杨&黑水城怪树林	
🎫套票：200元/人	
夕阳下的怪树林神秘苍凉	
是拍摄剪影的绝佳地点	
4.居延海🌊	
🎫门票：75元/人	
塞北大漠中的天然湖泊	
湖水清澈，芦苇，海鸥👀	
	
🔔注意事项：	
🧶穿着：温差大，携带保暖衣物。准备一些饱和度高的服饰拍照	
🕶️防晒用品：白天的紫外线强，携带防晒霜、帽子、墨镜等用品	
💎补水护肤品：气候干燥，携带补水护肤品保持皮肤湿润	
📸拍摄设备：专业相机和三脚架等拍摄设备以捕捉胡杨林的美景	
 #居延海看日出[话题]#  #怪树林日落[话题]#  #八道桥沙海林[话题]#  #新疆旅游攻略[话题]#  #额济纳旗胡杨林攻略[话题]#  #胡杨林美景如画[话题]#  #旅途中的美景[话题]#",image/part_115/1153915/5161990.jpg,607,food_travel
30752,经典设计家具推荐｜时尚家居清单,"【代购品牌】
USM | Cassina | Knoll | Herman Miller | Louis Poulsen | &Tradition | Vitra | Light Roset | Flos | Edra | Glas | Montana | Spectrum | Arflex | Fritz Hansen | B&B | Baxter等
【清单】
茶几：Herman Miller | Noguchi Rudder Table
沙发：ClassiCon | Monte Carlo Sofa
餐桌：Vitra | Dining Room Tables
餐椅：Vitra | Rocking Stoo
单椅：Knoll | Wassily
餐椅：Fritz Hansen | Series 7 Armchair
边柜：Danish Design | Teak Wall Unit
书桌：House of Finn Juhl | Ross
壁灯：Vitra | Potence Wall Lamp
吊灯：Artek | A335B Hanging Lamp
吊灯：Flos | Cocoon Taraxacum 1
台灯：Harvey Guzzini | Brumbry Table lamp
落地灯：Tecnolumen | Bauhaus Floor Lamp
边几：ClassiCon | Adjustable Table
单椅：Cassina LC7

宝藏博主：ambiencecase
#家具推荐[话题]# #高颜值家具[话题]# #家具好物[话题]# #家居灵感[话题]# #居家美学[话题]# #家具设计[话题]# #进口家具[话题]# #家具[话题]# #家居[话题]# #软装搭配[话题]# ",image/part_115/1159787/5189379.jpg,639,fashion_beauty
1961422,K宝们过来学|全球10大化妆品集团之第一弹,"科普帖，过来涨知识！
全球十大化妆品集团
及其旗下化妆品品牌
小K连夜吐血整理📝
让K宝看得明明白白👀
让姐妹们花钱的时候清清楚楚
原来这些钱都被同一家公司挣去啦🤭🤭
#科普[话题]# #化妆品[话题]#  #化妆品集团[话题]#
#美妆公司工作[话题]#  #笔记灵感[话题]#  #好物[话题]#",image/part_113/1138845/5093575.jpg,142,knowledge_tutorial
16408,被十万人围观的7平米小书房填满了…,"我家小书房被十万人围观了😱
谢谢大家喜欢我家的小书房🌻
-
书房的整体设计思路：
是书房，是客房 是多功能房
书房尺寸：长2.4m，宽2.9m
🔸书房整体设计是转角书桌书柜一体
🔸全屋通刷杏子灰乳胶漆，温柔耐看
🔸四周双眼皮吊顶，简单不过时
🔸为了节省空间做了香格里拉窗帘
🔸为了空间利用蕞大化
🔸安排了一张折叠沙发床
🔸可躺，可坐，一举两得
🔸一把舒适的人体工学电脑椅
🔸把手可调节，可放进桌子下面
-
搭配一些自己喜欢的软装
一幅画，一瓶花，一盆绿植
一盏台灯，一张地毯
书房瞬间有了意境…
-
书房尺寸：长2.4m，宽2.9m
书桌尺寸：长240cm，宽60cm
                   高75cm，离地60cm
吊柜尺寸:   高70cm，每扇宽40cm
                   深40cm
开放格尺寸:  高36cm，宽70cm
                     深40cm
折叠沙发床：950mm*770mm
展开尺寸：197cm*95cm
.
#书房装修灵感库[话题]# #书房设计[话题]# #书房布置[话题]# #人体工学电脑椅[话题]##家居家装日常[话题]# #书房书柜设计[话题]# #书房摆件[话题]# #宅家日常[话题]##折叠沙发床[话题]# #实用省空间[话题]# ",image/part_116/1167227/5224362.jpg,463,knowledge_tutorial
43108,咽喉炎！能救一个是一个！,这个药真的神了，咽喉炎后期咳的脑浆快出来了，嗓子快着火了，肺力咳、蒲地兰都不管用，喝了这个药，立马见效！！！中医药真牛逼啊！！！老祖宗万岁！！#中医药[话题]# ,image/part_116/1167512/5225705.jpg,80,food_travel
535,红色连衣裙真的好难看,标题致歉[哭惹R][哭惹R]之前发过一次问搭配的根本没有人看所以起了这种。想问问大家这种裙子怎么搭呀？我穿得真的好丑，两年前买的，对我来说有点贵而且是我自己给自己买的第一条裙子，纠结了很久，还是 舍不得扔，求求姐妹们给点意见[哭惹R][哭惹R][哭惹R]#适合女大学生[话题]# #穿什么[话题]#  #红色连衣裙[话题]# #大学生[话题]# #红色连衣裙穿搭[话题]# #ootd穿搭[话题]# #裙子[话题]##穿搭[话题]# #穿搭好物[话题]# #穿搭好物[话题]# ,image/part_114/1149860/5143019.jpg,228,fashion_beauty
26117,吐血整理🔥广州面料辅料批发市场合集整理！,"各位老板富婆好～
我们是oem/odm包包手袋皮具工厂🏭
在全球最好的皮具工厂产地之一--广州白云区
·
很多人也会问我们想自己找面料辅料去哪里找？
广州有没有货全的地方？
能不能推荐几个？
花了一下午时间整理了广州15个面料辅料的市场档口
1⃣️广州红棉中大门
2⃣️辅料时尚汇
3⃣️宽大辅料城
4⃣️巨海南街
5⃣️广州长江国际纺织城
6⃣️瑞康花边世界
7⃣️广州长江国际皮草城
8⃣️五凤西场
9⃣️银铃广场
1⃣0⃣️中大九洲轻纺广场
1⃣️1⃣️中大五凤东场
1⃣2⃣️恒森辅料纺织城 
1⃣️3⃣️美景中心
1⃣️4⃣️巨海南街
1⃣️5⃣️宽大辅料城
·
收集整理不易，希望能帮到你们～
·
#面料[话题]##辅料[话题]##批发市场[话题]##包包工厂[话题]##工厂定制[话题]##包包拿货[话题]##皮具工厂[话题]##佰智造包包货源[话题]# #1688店铺[话题]##佰智造皮具源头工厂[话题]# #广州包包工厂[话题]#",image/part_114/1144356/5118072.jpg,396,food_travel
38606,专业课235一战上岸211 法制史经验贴‼️,"今天聊的科目是法制史，也是近几年法综简答题最琢磨不透的一门科目，基本上年年避开市面上的各种押题～考前我还放下狠话，一定考近代史，结果🆘
-
推荐老师：龚成思老师或者赵逸凡老师
因为法制史年年大纲也不怎么修改，理解难度也没另外几门高，所以历年来也有人推荐可以不看课，但是我个人还是觉得老师讲完之后我会更好吸收一些，所以因人而异
⚠️1⃣️我更推荐精讲课时跟龚老师，因为他会反复训练你的专题史思维，例如律的演变：从秦律—九章律—曹魏律—晋律……每讲一个知识点他又会从头到尾再带你顺一遍，相当于一个知识点听到最后你已经潜意识记忆7⃣️、8⃣️遍了
2⃣️背诵课更推荐赵逸凡老师，他的风火轮很出名哈，但我感觉磨耳朵对我个人而言没什么用，所以因人而异～可是他的那本背诵体系更适合作为一本背诵材料，老龚的背诵宝典感觉太多太乱了（个人感觉‼️）
-
第一个阶段：精讲阶段
法制史完全可以放在最后一门用来收尾，听课也可以适当开1.5倍速，因为在我看来，课程的作用主要是通过老师的讲解，让你对一些法制史的考点耳熟起来，但更多的时间还是要放在记忆上，因为毕竟选择题考的也是越来越细了，输出比输入更重要！
💣误区：这个阶段没必要一天都看法制史，可以开始搭配民刑的背诵了，因为你一天看这么多节法制史的课，这么多的术语你也消化不来，代价是你可能第二天还得重新看
-
第二个阶段：背诵阶段
已经连续三年考古代史了，今年我相信各大老师还是会押考近代史哈哈哈，但是也一定要谨防反押题，我今年也会在最后两个月开始更新我的押题，希望能帮大家检验出知识点的漏洞，法制史：kuku背就完事了，最后可以看看华图66题、张子凡学长押题（这位学长单押押中了2023年的保辜）
🌹注意：这个阶段就可以开始做各大机构的模拟题了，尤其是华图的，他们家的题目出得很怪很偏，尤其是法综，自我感觉能很好的帮你检验出知识的漏洞，主要还是24年真题的风向标带来的，法硕的题目不会像以前那么容易了
-
最后如果大家觉得还有什么需要我更新的，也可以在评论区留言哈
#法学考研[话题]# #法律硕士[话题]# #法硕[话题]# #考研经验分享[话题]# #法硕背诵[话题]# #25考研[话题]# #法律非法学[话题]# #华图法硕[话题]# #众合法硕[话题]# #法制史[话题]#",image/part_115/1154852/5166331.jpg,933,knowledge_tutorial
16749,每天认识一个成分⛔结冷胶,"什么是结冷胶❓❓
结冷胶，也称为凯可胶或洁冷胶，是一种由微生物发酵产生的天然多糖🍬它的主要成分包括葡萄糖、葡萄糖醛酸和鼠李糖，这些单糖按照2:1:1的比例组成结冷胶的线性多聚糖结构[偷笑R]结冷胶的分子结构中可能包含乙酰基和甘油酸基，但通过皂化处理可转变为低乙酰结冷胶，进一步提升其性能[向右R]它是一种食品添加剂，通常呈白色或类白色粉末状，无臭无味。结冷胶具有良好的水溶性、耐热性、耐酸性、耐盐性和增稠性，这些性质使得结冷胶在食品、医药、化妆品等领域具有广泛的应用前景[哇R][哇R]
🍦🍦🍦🍦🍦
结冷胶在护肤品中的应用[向右R][向右R]
[一R]提高产品稳定性：结冷胶通过与水分子结合形成胶状物，增加产品的黏度并改善产品的质感，使护肤品更加稳定，不易分层或变质🍬
[二R]保湿：结冷胶能够形成一层保护膜，锁住皮肤表面的水分，使皮肤长时间保持滋润和水润🍬
[三R]舒缓美bai：具有舒缓肌肤、镇静肌肤的效果，帮助改善肌肤的色泽，使肌肤看起来更加均匀和明亮🍬🍬🍬🍬🍬
广泛应用在水、乳、精华、面膜、粉饼中。
🍦🍦🍦🍦🍦🍦
注意事项：
在使用含有结冷胶的护肤品时，根据国内外权威机构的评估，结冷胶在驻留类化妆品中的使用，当浓度不高于0.5%时，被认为是安全的。淋洗类化妆品的安全限量/用量参考驻留类。应确保产品中的结冷胶浓度在安全范围内。如有皮肤敏感或不适，应立即停
止使用并咨询专业医生[暗中观察R][暗中观察R]
[樱花R][樱花R][樱花R][樱花R][樱花R][樱花R]
跟着朴朴护肤每天认识一个成分，成为护肤小达人[赞R][赞R][赞R][赞R]
#护肤[话题]# #结冷胶[话题]# #成分党[话题]# #小红书成长笔记[话题]# #食品添加剂[话题]# #小红书创作者小助手[话题]# #化妆品[话题]# ",image/part_115/1156919/5176301.jpg,739,fashion_beauty
27862,番茄美白大误区❌,"🍅的小知识
不少妹妹咨询说番茄可不可以美白!答案是可以的，做了调查后，发现大家的吃法都错了❌
	
1️⃣西红柿加热会有茄红素，茄红素呢是在高温下才能出来的，因此必须要是熟的番茄，并且呢一定要加油。因为茄红素是加热以后生物吸收率才最高的，并且是油溶性的，所以需要油热才能很好的被吸收。
2️⃣茄红素的抗氧化性是天然类胡萝卜素中最强的，是目前已知最有效的抗氧化活性物质之一，抗氧化能力约是胡萝卜素的3.2倍，是维生素E的100倍。
3️⃣茄红素不仅抗氧化远超维e，且能帮助你抵抗晒，也是内服防晒的概念了。#变美我熟[话题]# #大爱番茄[话题]# #小知识[话题]# #每日护肤[话题]# #让我们一起变美[话题]# ",image/part_114/1140758/5101729.jpg,296,knowledge_tutorial
3768,几十块的平价行李箱刚好卡进快运的限额,"重量也刚好给我卡在了7kg
买的时候发现比我原来的20寸还要大一些，网上各种搜到底能不能进
我的小黄箱尺寸高53宽31厚20（含轮子）刚好卡进去，
	
[向右R]我的行程：国庆期间深圳皇岗口岸护照过关后大巴车到香港机场飞泰国素万机场，自己提前app值机后自助打印机票，这一段不称重不查尺寸一路提着这个行李箱到登机坐下（图片是我自己试一下能不能放发出来的，快运香港出发的其他航线不清楚查不查，好像都不查）
回程：泰国廊曼机场飞香港，廊曼没有自助打印机票，需要值机柜台人工打印，这里我还是提前app值机但是现场人工打印，打印的时候对行李箱称重，不卡尺寸，可以提前把东西拿一部分出来在控制规定重量内，称重结束给行李箱挂上小纸条后在塞回去。然后一路顺利登机，登机口没人查行李。
	
[汗颜R]往返航线我买的都是香港快运的经济飞，含随身行物品和登机行李各一件，总用量要求在7kg内，发此帖是为了能给同样是购买快运的小伙伴一个行李参考，至于目的地不同，行李额不同还是多看看其他帖主的案例
	
#香港快运[话题]# #廉航[话题]# #香港机场[话题]# #泰国[话题]# #曼谷[话题]# #国庆节[话题]# #国庆旅游[话题]#",image/part_115/1159185/5186640.jpg,491,food_travel
47140,预算200➕送自己送闺蜜生日礼物,"纯银素圈⭕+古法手镯
没有手镯比这款还要经典，耐看耐带😎 
听说每个女孩子都有个银手镯
#闺蜜生日礼物[话题]# #足银[话题]# #手镯[话题]# #配饰分享[话题]# #925纯银[话题]# #宝藏饰品大公开[话题]# ",image/part_115/1151857/5152405.jpg,102,knowledge_tutorial
1966097,万宁 /兴隆 | 手作甜蜜糖水铺,"#
甜到心坎的糖水铺，糖水脑袋不会放过任何一家新开的糖水铺，老板用斑斓叶打汁，坚持手作，味道好极了。
#吃下这一口烟火气[话题]# 烟火气  #清补凉[话题]# #万宁美食[话题]##吃遍一座城的烟火气[话题]# @吃货薯 
",image/part_113/1137710/5089004.jpg,104,food_travel
24563,满小饱过期了？？看看你的还能不能拯救！,"吃了n次满小饱，这么好吃当然不允许放到过期！[暗中观察R]
但是！今天突然发现一个小秘密，能不能帮集美们拯救到你们过期了的满小饱？[斜眼R]
今天煮米线的时候看外包装，保质期大概是6个月左右，我还想这个保质期不太长呀，跟方便面差不多。等米线熟的时候无聊看了看各个料包，发现保质期竟然跟外包装不一样（看图）！9～12个月不等！生产日期也都不一样。这里注意⚠️只有响铃卷是6个月保质期。
所以！如果你的满小饱过期了一两个月，你可以打开看看里面过期了没有哦～不要浪费了这么好吃的满小饱君[色色R]响铃卷就不要啦
#满小饱肥汁米线[话题]# #满小饱[话题]# #米线[话题]# #过期食品[话题]#",image/part_114/1147556/5132402.jpg,289,food_travel
38758,斐乐猫爪4，猫爪5，Nb703,"#斐乐[话题]# #斐乐鞋[话题]# #fila[话题]# #魔鬼一号老爹鞋[话题]# #NB[话题]# #斐乐老爹鞋[话题]# #斐乐猫爪鞋[话题]#
买了三双，都很好看。Nb正面好看，复古，夏天穿应该好看，但是比较运动。
猫爪4最秀气，款式简单。
猫爪5要运动一些，复杂一些。
舒适度斐乐的比Nb好。
猫爪4网面比较薄，猫爪5要厚实点，暖和。
nb不是网面的，也比较暖和，但鞋底硬。
个人选择了猫爪4，因为平时穿搭不是很运动，要正式一点的那种，所以不适合太运动的鞋子
个人喜欢程度猫爪4大于Nb大于猫爪5",image/part_116/1160320/5191873.jpg,240,fashion_beauty
